"word","freq","timeFlag","dayFlag"
"jfk",1,1,1
"joaquinempire",1,1,1
"joaquinequinox",1,1,1
"joaquinnew",1,1,1
"jobkeeping",1,1,1
"jobvirtualnjcity",1,1,1
"join",1,1,1
"jumped",1,1,1
"karma",1,1,1
"keep",1,1,1
"keep…",1,1,1
"keeping",1,1,1
"keeps",1,1,1
"kidnap",1,1,1
"kids",1,1,1
"kill",1,1,1
"killed",1,1,1
"knobsnpullsaampd",1,1,1
"knocked",1,1,1
"knocks",1,1,1
"koreanfood",1,1,1
"kristiberrymontanas",1,1,1
"laguardias",1,1,1
"lamb",1,1,1
"laptop",1,1,1
"last…",1,1,1
"lastnightavenue",1,1,1
"laszlonemes",1,1,1
"latèlife",1,1,1
"latindivision",1,1,1
"latindivision…",1,1,1
"latte",1,1,1
"law",1,1,1
"leaders",1,1,1
"leadership",1,1,1
"league",1,1,1
"leaps",1,1,1
"learn",1,1,1
"left",1,1,1
"leruffost",1,1,1
"lessor",1,1,1
"lgmcolumbus",1,1,1
"lights",1,1,1
"lightsflatron",1,1,1
"like…",1,1,1
"listening",1,1,1
"little…",1,1,1
"lives",1,1,1
"living",1,1,1
"local",1,1,1
"locationgreat",1,1,1
"locked",1,1,1
"lonefinds",1,1,1
"longliveceara",1,1,1
"longliverob",1,1,1
"longlivesleep",1,1,1
"lost",1,1,1
"lot",1,1,1
"louboutin",1,1,1
"loungeroomie",1,1,1
"lovely…",1,1,1
"loveoftheaterthe…",1,1,1
"loves",1,1,1
"lovesculpture",1,1,1
"loving",1,1,1
"lowlights",1,1,1
"luger",1,1,1
"macks",1,1,1
"mad",1,1,1
"mah",1,1,1
"main",1,1,1
"majesty…",1,1,1
"major",1,1,1
"makemewanttoshoutempire",1,1,1
"makes",1,1,1
"making…",1,1,1
"managermanhattan",1,1,1
"mandycom",1,1,1
"mans",1,1,1
"mark",1,1,1
"market",1,1,1
"marketinghilton",1,1,1
"marla",1,1,1
"maroo",1,1,1
"marvel",1,1,1
"mashed",1,1,1
"master",1,1,1
"matchless",1,1,1
"mateito",1,1,1
"means",1,1,1
"media",1,1,1
"mediacompany",1,1,1
"memoriam",1,1,1
"mess",1,1,1
"message",1,1,1
"messyhair",1,1,1
"metlife",1,1,1
"metropolitanopera",1,1,1
"mets",1,1,1
"mexicobound",1,1,1
"mgr",1,1,1
"miami",1,1,1
"miamibeachbroken",1,1,1
"microgreens",1,1,1
"migas",1,1,1
"mike",1,1,1
"milk",1,1,1
"million",1,1,1
"mindful…",1,1,1
"mine",1,1,1
"mini",1,1,1
"missed",1,1,1
"missing",1,1,1
"mixology",1,1,1
"mnylc…",1,1,1
"mocha",1,1,1
"modern",1,1,1
"modest",1,1,1
"moma",1,1,1
"montclair",1,1,1
"month",1,1,1
"months",1,1,1
"mood",1,1,1
"morningempire",1,1,1
"moscow",1,1,1
"motors",1,1,1
"move",1,1,1
"moved",1,1,1
"movie",1,1,1
"movingdaymetropolitan",1,1,1
"mule",1,1,1
"mulligans",1,1,1
"museum",1,1,1
"music",1,1,1
"must",1,1,1
"mysterio",1,1,1
"name",1,1,1
"nation",1,1,1
"national",1,1,1
"nbc",1,1,1
"nbf",1,1,1
"ndstunited…",1,1,1
"needy",1,1,1
"neighborhood…",1,1,1
"neighborhoodghostbusters",1,1,1
"neighborhoodparlaybkparlay",1,1,1
"neighborhoodshigurein",1,1,1
"newarkniggashyt…",1,1,1
"newburgh",1,1,1
"newdev",1,1,1
"newdevs",1,1,1
"newjersey",1,1,1
"newly",1,1,1
"newreadatlantic",1,1,1
"newyork…",1,1,1
"newyorkcity",1,1,1
"newyorkcity…",1,1,1
"newyorkflatiron",1,1,1
"newyorkgrand",1,1,1
"newyorkth",1,1,1
"nicely",1,1,1
"nicepier",1,1,1
"nicholas",1,1,1
"nicro",1,1,1
"niggas",1,1,1
"nightclub",1,1,1
"njtjersey",1,1,1
"nofilterth",1,1,1
"noisy",1,1,1
"nomnom",1,1,1
"northern",1,1,1
"notbar",1,1,1
"nova",1,1,1
"nowgo",1,1,1
"nrc…",1,1,1
"nuw",1,1,1
"nwk",1,1,1
"nybagel",1,1,1
"nycblogger",1,1,1
"nycbride",1,1,1
"nyccfa",1,1,1
"nycchart",1,1,1
"nycflatiron",1,1,1
"nychouse",1,1,1
"nycla",1,1,1
"nycnj",1,1,1
"nycprimeshot",1,1,1
"nyctaxi",1,1,1
"nycth",1,1,1
"nyctheatre",1,1,1
"nyeduaubdedubud",1,1,1
"nyempire",1,1,1
"nypd",1,1,1
"nysales",1,1,1
"nyvcsportstimes",1,1,1
"oatmeal",1,1,1
"observations",1,1,1
"obsessive",1,1,1
"october",1,1,1
"ofeduaubdedubunude",1,1,1
"offdutyoperator",1,1,1
"ofinhouse",1,1,1
"ofmodel",1,1,1
"old",1,1,1
"omg",1,1,1
"ominous",1,1,1
"onbroadway",1,1,1
"oneduaubdedubund",1,1,1
"onein",1,1,1
"onenine",1,1,1
"online",1,1,1
"ootd",1,1,1
"open",1,1,1
"opened",1,1,1
"openingretail",1,1,1
"openingsales",1,1,1
"opera",1,1,1
"order",1,1,1
"original",1,1,1
"originals",1,1,1
"others",1,1,1
"otterstedt",1,1,1
"ouryear",1,1,1
"overthehump",1,1,1
"owner",1,1,1
"oyster",1,1,1
"paced",1,1,1
"pad",1,1,1
"pano",1,1,1
"parents",1,1,1
"parkave",1,1,1
"parkcity",1,1,1
"parkworth",1,1,1
"part",1,1,1
"partnered",1,1,1
"partyu",1,1,1
"passive",1,1,1
"patrick",1,1,1
"patymetropolitan",1,1,1
"pay",1,1,1
"peace",1,1,1
"peace…",1,1,1
"pecora",1,1,1
"peek",1,1,1
"peppermint",1,1,1
"peppers",1,1,1
"perfect…",1,1,1
"performance",1,1,1
"perseus",1,1,1
"person",1,1,1
"peterluger",1,1,1
"phenomenal",1,1,1
"phoenix",1,1,1
"photooftheday",1,1,1
"picked",1,1,1
"picnic",1,1,1
"pier",1,1,1
"pieranyc",1,1,1
"pitstop",1,1,1
"pizzaandcalzone",1,1,1
"place…",1,1,1
"placemikes",1,1,1
"places",1,1,1
"placesthe",1,1,1
"plaque",1,1,1
"platform…",1,1,1
"play",1,1,1
"pleasantly",1,1,1
"please",1,1,1
"poland",1,1,1
"police",1,1,1
"poor",1,1,1
"postlunch",1,1,1
"pot",1,1,1
"potatoes",1,1,1
"povertynbc",1,1,1
"power",1,1,1
"ppl",1,1,1
"prepared",1,1,1
"presence",1,1,1
"press",1,1,1
"pretend",1,1,1
"pricehouse",1,1,1
"pricetag",1,1,1
"printing",1,1,1
"prix",1,1,1
"produce…",1,1,1
"producers",1,1,1
"project",1,1,1
"projectenvolve",1,1,1
"protectyourmagicrichmond",1,1,1
"psyched",1,1,1
"public",1,1,1
"puertorico…",1,1,1
"purple",1,1,1
"pursuit",1,1,1
"put",1,1,1
"queens…",1,1,1
"quick",1,1,1
"quite",1,1,1
"quotes",1,1,1
"radicchio",1,1,1
"raeholliday",1,1,1
"rainingpark",1,1,1
"rainmadison",1,1,1
"rainydayavenue",1,1,1
"rainyempire",1,1,1
"rauhofer",1,1,1
"real",1,1,1
"realistically",1,1,1
"reallife",1,1,1
"really…",1,1,1
"recap",1,1,1
"receptionnew",1,1,1
"recession",1,1,1
"record",1,1,1
"refreshed",1,1,1
"refreshing",1,1,1
"refuse",1,1,1
"rehearsals",1,1,1
"remain",1,1,1
"renovated",1,1,1
"report",1,1,1
"reported",1,1,1
"repost",1,1,1
"reservationapple",1,1,1
"responsible",1,1,1
"retail",1,1,1
"return",1,1,1
"rice",1,1,1
"richmondhoodrichmond",1,1,1
"ridgewood",1,1,1
"riding",1,1,1
"rite",1,1,1
"riverside",1,1,1
"roast",1,1,1
"robert",1,1,1
"robin",1,1,1
"rockefeller",1,1,1
"rockefellercenter",1,1,1
"rocket",1,1,1
"rockstar",1,1,1
"roman",1,1,1
"romatique",1,1,1
"rooftops",1,1,1
"rosaliekh",1,1,1
"roscommon",1,1,1
"round",1,1,1
"roxy…",1,1,1
"royal",1,1,1
"ruin",1,1,1
"ruralunion…",1,1,1
"sago",1,1,1
"saint",1,1,1
"saks",1,1,1
"sakssaks",1,1,1
"sales",1,1,1
"sampling",1,1,1
"samshandmadison",1,1,1
"sangria",1,1,1
"sarahs",1,1,1
"saturdays",1,1,1
"saul",1,1,1
"sausage",1,1,1
"saving",1,1,1
"say",1,1,1
"says",1,1,1
"scaffolding",1,1,1
"scariest",1,1,1
"scene",1,1,1
"schinasi",1,1,1
"schools…",1,1,1
"scottt",1,1,1
"search",1,1,1
"seasonani",1,1,1
"seat",1,1,1
"seating",1,1,1
"secaucus",1,1,1
"secularism",1,1,1
"security",1,1,1
"self",1,1,1
"set",1,1,1
"settling",1,1,1
"shake",1,1,1
"shakeshack",1,1,1
"shaking",1,1,1
"shampoo",1,1,1
"share",1,1,1
"sharing",1,1,1
"shelter",1,1,1
"sheputittogetherb",1,1,1
"shishitos",1,1,1
"shopping",1,1,1
"shorthairdontcare",1,1,1
"shows",1,1,1
"shuggie",1,1,1
"shuttle",1,1,1
"sick",1,1,1
"signingloveableliveablehome",1,1,1
"sing",1,1,1
"sirmore",1,1,1
"sisters",1,1,1
"site",1,1,1
"sitting",1,1,1
"sjupridetaffner",1,1,1
"skull",1,1,1
"sky",1,1,1
"skylight",1,1,1
"sleeps",1,1,1
"slicedpizza",1,1,1
"slip",1,1,1
"slosson",1,1,1
"smacked",1,1,1
"small",1,1,1
"smart",1,1,1
"smell",1,1,1
"smhhhhh",1,1,1
"smile",1,1,1
"smiletrainwsdflatiron",1,1,1
"smoke",1,1,1
"snapsavebad",1,1,1
"sneaky",1,1,1
"snowbears…",1,1,1
"socean",1,1,1
"sogood",1,1,1
"soho",1,1,1
"solace",1,1,1
"somedayworldtrade",1,1,1
"someone",1,1,1
"sometimes",1,1,1
"son",1,1,1
"songbuilding",1,1,1
"soon",1,1,1
"soooo",1,1,1
"sorrystu",1,1,1
"soulbender",1,1,1
"spacious",1,1,1
"speaking",1,1,1
"spelt",1,1,1
"spend",1,1,1
"spent",1,1,1
"sponsored",1,1,1
"sportsbiz",1,1,1
"sporty",1,1,1
"spot",1,1,1
"spotted",1,1,1
"springfield",1,1,1
"square…",1,1,1
"squashcharlies",1,1,1
"srussellgroves…",1,1,1
"ssrunwaykilled",1,1,1
"stainless",1,1,1
"stand",1,1,1
"standard",1,1,1
"staple",1,1,1
"starbucks",1,1,1
"starshells",1,1,1
"starting",1,1,1
"staying",1,1,1
"steel",1,1,1
"stella",1,1,1
"stellaartoismichaels",1,1,1
"stern",1,1,1
"storiesavenue",1,1,1
"stormempire",1,1,1
"stormyweathermercedes",1,1,1
"stout",1,1,1
"stoutthe",1,1,1
"strandhotelnycempire",1,1,1
"street…",1,1,1
"streetbedroom",1,1,1
"streets",1,1,1
"streetsixth",1,1,1
"strong",1,1,1
"stuartsthbirthdayempire",1,1,1
"stuck",1,1,1
"stumble",1,1,1
"style",1,1,1
"subdivided",1,1,1
"successful",1,1,1
"suck",1,1,1
"sugarhousepark",1,1,1
"suggestionbox",1,1,1
"suh",1,1,1
"summer",1,1,1
"sun",1,1,1
"sunday",1,1,1
"sunny",1,1,1
"sunset",1,1,1
"supporting",1,1,1
"supremehouse",1,1,1
"suranikottu",1,1,1
"surprise",1,1,1
"surprised",1,1,1
"survivorempire",1,1,1
"sweet",1,1,1
"sweetalexysqob",1,1,1
"tabacrougebam",1,1,1
"table",1,1,1
"taco",1,1,1
"taho",1,1,1
"talking",1,1,1
"talldarkandhandsome",1,1,1
"tankie",1,1,1
"tcorientation",1,1,1
"teahouse",1,1,1
"team",1,1,1
"teammates",1,1,1
"teamnyjlpublic",1,1,1
"technical",1,1,1
"technionarchtober",1,1,1
"technology",1,1,1
"terrible",1,1,1
"territoryelizabeth",1,1,1
"thanfirefighters",1,1,1
"thankful…",1,1,1
"thanks",1,1,1
"thankspark",1,1,1
"thebillionth",1,1,1
"thecity",1,1,1
"theeduaubdedubualoving",1,1,1
"theneighbourhood…",1,1,1
"thenewyorker…",1,1,1
"theres",1,1,1
"theyardnassau",1,1,1
"thing",1,1,1
"things",1,1,1
"thinking",1,1,1
"thirst",1,1,1
"thisplace",1,1,1
"thoughtgm",1,1,1
"thoughtimelife",1,1,1
"throwback",1,1,1
"thu",1,1,1
"tie",1,1,1
"timekids",1,1,1
"times",1,1,1
"timessquaretimes",1,1,1
"tip",1,1,1
"tires",1,1,1
"tminusdays",1,1,1
"tobushwick",1,1,1
"todayoh",1,1,1
"todays",1,1,1
"todayslc",1,1,1
"todd",1,1,1
"tofor",1,1,1
"tomorrows",1,1,1
"tonightfoundation",1,1,1
"tonightthe",1,1,1
"topoftherock",1,1,1
"tops",1,1,1
"tostart",1,1,1
"totally",1,1,1
"totten",1,1,1
"tournament",1,1,1
"tower",1,1,1
"toy",1,1,1
"trade",1,1,1
"trail",1,1,1
"training",1,1,1
"transforms",1,1,1
"transportation…",1,1,1
"travel",1,1,1
"travel…",1,1,1
"tremendous",1,1,1
"tribeca",1,1,1
"truechrysler",1,1,1
"trying",1,1,1
"tullamoredewpier",1,1,1
"turningtbh",1,1,1
"turns",1,1,1
"twisted",1,1,1
"two",1,1,1
"uaufefeduaubdedubuc",1,1,1
"ucufefeduaubdedububdeduaubcedubcu",1,1,1
"uef",1,1,1
"ugh",1,1,1
"ughhhhhh",1,1,1
"unforgettable",1,1,1
"unlocked",1,1,1
"unpacking",1,1,1
"upon",1,1,1
"upper",1,1,1
"uppereastside…",1,1,1
"uprising",1,1,1
"upstate",1,1,1
"uptown",1,1,1
"urecap",1,1,1
"us…",1,1,1
"usa",1,1,1
"usage",1,1,1
"usual",1,1,1
"utah…",1,1,1
"uufefdigital",1,1,1
"uufefeduaubdedubuaeduaubdedubua",1,1,1
"uufefpark",1,1,1
"uufefth",1,1,1
"uufefuceduaubcedubfubcufefeduaubcedubcuemakes",1,1,1
"uufefuufefeduaubcedubcuaeduaubcedubcu",1,1,1
"uufefuufefgeneral",1,1,1
"vacations",1,1,1
"veterans",1,1,1
"vibrant",1,1,1
"victordelvalleequinox",1,1,1
"views",1,1,1
"village",1,1,1
"viraj",1,1,1
"virtualnycity",1,1,1
"visco",1,1,1
"visionary",1,1,1
"visit",1,1,1
"visited",1,1,1
"visiting",1,1,1
"volunteering",1,1,1
"wait",1,1,1
"walking",1,1,1
"warning",1,1,1
"warsaw",1,1,1
"washingtonheights",1,1,1
"wat",1,1,1
"watch",1,1,1
"wats",1,1,1
"wavvey",1,1,1
"weathererins",1,1,1
"web",1,1,1
"webdesign",1,1,1
"webstagram",1,1,1
"weight",1,1,1
"wellness",1,1,1
"wet",1,1,1
"wheaties’",1,1,1
"whitestone",1,1,1
"wild",1,1,1
"williamsburgthe",1,1,1
"window…",1,1,1
"wine",1,1,1
"wing",1,1,1
"winner",1,1,1
"wins",1,1,1
"winteriscoming",1,1,1
"wise",1,1,1
"withto",1,1,1
"withueduaubdedubu",1,1,1
"wme",1,1,1
"woman…",1,1,1
"wonder",1,1,1
"woo",1,1,1
"woodhaven",1,1,1
"wordhyacinths",1,1,1
"words",1,1,1
"workfun",1,1,1
"worst",1,1,1
"worth",1,1,1
"worthy",1,1,1
"wot",1,1,1
"wouldnt",1,1,1
"wow",1,1,1
"writer",1,1,1
"wtfclinton",1,1,1
"xoxo",1,1,1
"yayyy",1,1,1
"year",1,1,1
"yell",1,1,1
"yes",1,1,1
"yesfalldiy…",1,1,1
"yesterday",1,1,1
"yeti",1,1,1
"yoga",1,1,1
"yorkavcom",1,1,1
"youcruzcontrol",1,1,1
"young",1,1,1
"younglifenyc…",1,1,1
"yousopretteh",1,1,1
"youth",1,1,1
"youthfightingforward…",1,1,1
"yuckyoutside",1,1,1
"zenobiaarcherthe",1,1,1
"zombieaxel",1,1,1
"avenue",283,1,2
"delays",156,1,2
"update",119,1,2
"house",103,1,2
"building",78,1,2
"bridge",70,1,2
"exit",49,1,2
"street",49,1,2
"new",41,1,2
"state",38,1,2
"york",26,1,2
"disabled",25,1,2
"nyc",25,1,2
"love",24,1,2
"williamsburg",22,1,2
"metropolitan",21,1,2
"apartment",20,1,2
"queenskings",20,1,2
"expressway",19,1,2
"start",19,1,2
"vehicle",19,1,2
"work",19,1,2
"area",18,1,2
"county",18,1,2
"exithamilton",18,1,2
"good",18,1,2
"road",18,1,2
"happy",17,1,2
"neighborhood",17,1,2
"route",17,1,2
"block",16,1,2
"empire",16,1,2
"view",16,1,2
"great",15,1,2
"hood",15,1,2
"ramp",15,1,2
"washington",15,1,2
"bothdir",14,1,2
"bronx",14,1,2
"hiring",14,1,2
"job",14,1,2
"like",14,1,2
"sweeping",14,1,2
"amazing",13,1,2
"george",13,1,2
"koskuisko",13,1,2
"line",13,1,2
"zerega",13,1,2
"city",12,1,2
"exitmain",12,1,2
"brooklyn",11,1,2
"day",11,1,2
"jersey",11,1,2
"light",11,1,2
"newyork",11,1,2
"south",11,1,2
"time",11,1,2
"fish",10,1,2
"hill",10,1,2
"parkway",10,1,2
"queens",10,1,2
"station",10,1,2
"amp",9,1,2
"beautiful",9,1,2
"boulevard",9,1,2
"bradley",9,1,2
"can",9,1,2
"get",9,1,2
"just",9,1,2
"location",9,1,2
"night",9,1,2
"north",9,1,2
"now",9,1,2
"rail",9,1,2
"rock",9,1,2
"see",9,1,2
"today",9,1,2
"ave",8,1,2
"best",8,1,2
"careerarc",8,1,2
"food",8,1,2
"island",8,1,2
"little",8,1,2
"njlower",8,1,2
"njtdanforth",8,1,2
"place",8,1,2
"point",8,1,2
"pop",8,1,2
"right",8,1,2
"service",8,1,2
"tonnelle",8,1,2
"top",8,1,2
"uufef",8,1,2
"aflatbush",7,1,2
"beltsystemshoreparkway",7,1,2
"customers",7,1,2
"exitisheridan",7,1,2
"fall",7,1,2
"forest",7,1,2
"gardenstateparkway",7,1,2
"hunts",7,1,2
"locationsaint",7,1,2
"marks…",7,1,2
"one",7,1,2
"organic",7,1,2
"organics",7,1,2
"rainy",7,1,2
"recommend",7,1,2
"store",7,1,2
"tonight",7,1,2
"vspot",7,1,2
"want",7,1,2
"anyone",6,1,2
"available",6,1,2
"charlotte",6,1,2
"circle",6,1,2
"cold",6,1,2
"dont",6,1,2
"drive",6,1,2
"exiti",6,1,2
"exitst",6,1,2
"fifth",6,1,2
"finally",6,1,2
"first",6,1,2
"flatiron",6,1,2
"franklin",6,1,2
"hotel",6,1,2
"jobs",6,1,2
"last",6,1,2
"nyqueens",6,1,2
"pink",6,1,2
"well",6,1,2
"westchester",6,1,2
"woman",6,1,2
"always",5,1,2
"architecture",5,1,2
"armory",5,1,2
"awesome",5,1,2
"cute",5,1,2
"eduaubdedubua",5,1,2
"education",5,1,2
"full",5,1,2
"getting",5,1,2
"going",5,1,2
"grandcentralparkway",5,1,2
"hall",5,1,2
"hot",5,1,2
"hoyt",5,1,2
"ive",5,1,2
"know",5,1,2
"latest",5,1,2
"linewhitestone",5,1,2
"long",5,1,2
"manhattan",5,1,2
"might",5,1,2
"next",5,1,2
"plaza",5,1,2
"ready",5,1,2
"restaurant",5,1,2
"river",5,1,2
"saturday",5,1,2
"support",5,1,2
"toll",5,1,2
"webster",5,1,2
"aold",4,1,2
"atlantic",4,1,2
"back",4,1,2
"bar",4,1,2
"bcastle",4,1,2
"beer",4,1,2
"belt",4,1,2
"book",4,1,2
"btillary",4,1,2
"bus",4,1,2
"cool",4,1,2
"cypress",4,1,2
"exitatlantic",4,1,2
"exitliberty",4,1,2
"exitwillis",4,1,2
"family",4,1,2
"favorite",4,1,2
"franklindrooseveltdrive",4,1,2
"friday",4,1,2
"fulton",4,1,2
"grand",4,1,2
"imajordeeganexpressway",4,1,2
"lee",4,1,2
"make",4,1,2
"making",4,1,2
"midtown",4,1,2
"morgan",4,1,2
"morning",4,1,2
"near",4,1,2
"nice",4,1,2
"nycempire",4,1,2
"outside",4,1,2
"people",4,1,2
"pretty",4,1,2
"rain",4,1,2
"roosevelt",4,1,2
"season",4,1,2
"shop",4,1,2
"tbt",4,1,2
"thank",4,1,2
"thursday",4,1,2
"union",4,1,2
"vaux",4,1,2
"via",4,1,2
"victory",4,1,2
"white",4,1,2
"will",4,1,2
"agency",3,1,2
"airport",3,1,2
"ajerome",3,1,2
"approach",3,1,2
"art",3,1,2
"bday",3,1,2
"big",3,1,2
"bit",3,1,2
"blue",3,1,2
"brookdale",3,1,2
"building…",3,1,2
"bulova",3,1,2
"cause",3,1,2
"central",3,1,2
"chelsea",3,1,2
"church",3,1,2
"club",3,1,2
"coffee",3,1,2
"deli",3,1,2
"dinner",3,1,2
"east",3,1,2
"empirestatebuilding",3,1,2
"end",3,1,2
"enough",3,1,2
"excited",3,1,2
"exitflushing",3,1,2
"floor",3,1,2
"fresh",3,1,2
"fun",3,1,2
"gloomy",3,1,2
"got",3,1,2
"harlemriverdrive",3,1,2
"heights",3,1,2
"home",3,1,2
"jamaica",3,1,2
"jobnewyork",3,1,2
"leave",3,1,2
"let",3,1,2
"lit",3,1,2
"live",3,1,2
"look",3,1,2
"looking",3,1,2
"looks",3,1,2
"lovely",3,1,2
"made",3,1,2
"madison",3,1,2
"mind",3,1,2
"mom",3,1,2
"moon",3,1,2
"much",3,1,2
"neck",3,1,2
"new…",3,1,2
"newark",3,1,2
"nyc…",3,1,2
"opening",3,1,2
"park",3,1,2
"pizza",3,1,2
"proud",3,1,2
"rockaway",3,1,2
"school",3,1,2
"second",3,1,2
"show",3,1,2
"something",3,1,2
"sports",3,1,2
"systemcross",3,1,2
"think",3,1,2
"throgs",3,1,2
"train",3,1,2
"trap",3,1,2
"vintage",3,1,2
"walk",3,1,2
"warm",3,1,2
"water",3,1,2
"weather",3,1,2
"week",3,1,2
"west",3,1,2
"winter",3,1,2
"world",3,1,2
"wrong",3,1,2
"wythe",3,1,2
"abandoned",2,1,2
"added",2,1,2
"addition",2,1,2
"adidas",2,1,2
"afternoon",2,1,2
"ago",2,1,2
"ale",2,1,2
"alexander",2,1,2
"among",2,1,2
"anniversary",2,1,2
"appropriate",2,1,2
"atin",2,1,2
"avenue…",2,1,2
"avenuenyc",2,1,2
"bbrooklyn",2,1,2
"bcross",2,1,2
"belleville",2,1,2
"better",2,1,2
"bills",2,1,2
"blah",2,1,2
"boulevardclove",2,1,2
"boulevardhighland",2,1,2
"break",2,1,2
"breastcancerawareness",2,1,2
"bronxriverparkway",2,1,2
"brook",2,1,2
"brother",2,1,2
"bunch",2,1,2
"burger",2,1,2
"butcher",2,1,2
"cadman",2,1,2
"cake",2,1,2
"came",2,1,2
"candelamy",2,1,2
"cant",2,1,2
"career",2,1,2
"carriage",2,1,2
"castle",2,1,2
"celebration",2,1,2
"center",2,1,2
"check",2,1,2
"closed",2,1,2
"clothes",2,1,2
"cmajor",2,1,2
"come",2,1,2
"coming",2,1,2
"company",2,1,2
"creating",2,1,2
"crib",2,1,2
"days",2,1,2
"death",2,1,2
"deegan",2,1,2
"depot",2,1,2
"display",2,1,2
"district",2,1,2
"door",2,1,2
"dying",2,1,2
"eduaubcedubdu",2,1,2
"eduaubdedubu",2,1,2
"eduaubdedububd",2,1,2
"eduaubdedubuc",2,1,2
"eduaubdedubud",2,1,2
"eduaubdedubue",2,1,2
"eighth",2,1,2
"elevator",2,1,2
"enjoying",2,1,2
"esb",2,1,2
"even",2,1,2
"everybody",2,1,2
"exitastoria",2,1,2
"exitcr",2,1,2
"exitforest",2,1,2
"exitjewel",2,1,2
"exitlaguardia",2,1,2
"exitnyprospect",2,1,2
"exitwestchester",2,1,2
"expy",2,1,2
"fallen",2,1,2
"farm",2,1,2
"fave",2,1,2
"feels",2,1,2
"finding",2,1,2
"fire",2,1,2
"fit",2,1,2
"foodporn",2,1,2
"found",2,1,2
"freedom",2,1,2
"friendly",2,1,2
"gem",2,1,2
"gets",2,1,2
"gifts",2,1,2
"girl",2,1,2
"gold",2,1,2
"gonna",2,1,2
"gotta",2,1,2
"greenpoint",2,1,2
"hair",2,1,2
"hamilton",2,1,2
"harbor",2,1,2
"hat",2,1,2
"haunted",2,1,2
"havemeyer",2,1,2
"hell",2,1,2
"help",2,1,2
"honor…",2,1,2
"housepark",2,1,2
"hurricane",2,1,2
"iexit",2,1,2
"ill",2,1,2
"incident",2,1,2
"inhouse",2,1,2
"instructorstony",2,1,2
"interested",2,1,2
"interested…",2,1,2
"interesting",2,1,2
"isnt",2,1,2
"jay",2,1,2
"joaquin",2,1,2
"joint",2,1,2
"kearny",2,1,2
"kent",2,1,2
"king",2,1,2
"kitchen",2,1,2
"ladies",2,1,2
"laundry",2,1,2
"laurel",2,1,2
"laurie",2,1,2
"legacy",2,1,2
"lets",2,1,2
"level",2,1,2
"lie",2,1,2
"life",2,1,2
"lots",2,1,2
"lounge",2,1,2
"loved",2,1,2
"luther",2,1,2
"magic",2,1,2
"martin",2,1,2
"meet",2,1,2
"menubeermenus",2,1,2
"messy",2,1,2
"miss",2,1,2
"mix",2,1,2
"moving",2,1,2
"mural",2,1,2
"mycompasslever",2,1,2
"named",2,1,2
"navy",2,1,2
"needed",2,1,2
"neighbourhood",2,1,2
"never",2,1,2
"newyorkempire",2,1,2
"nocean",2,1,2
"nothing",2,1,2
"now…",2,1,2
"nyigowanus",2,1,2
"nyvirtualnycity",2,1,2
"octoberthe",2,1,2
"openingwriting",2,1,2
"operator",2,1,2
"packed",2,1,2
"party",2,1,2
"perfect",2,1,2
"pet",2,1,2
"peter",2,1,2
"photo",2,1,2
"picture",2,1,2
"plains",2,1,2
"plazawest",2,1,2
"pockets",2,1,2
"protect",2,1,2
"publishing",2,1,2
"pumpkin",2,1,2
"pumpkinspice",2,1,2
"ramen",2,1,2
"really",2,1,2
"red",2,1,2
"ridge",2,1,2
"rjs",2,1,2
"roof",2,1,2
"room",2,1,2
"rosedale",2,1,2
"run",2,1,2
"sat",2,1,2
"saw",2,1,2
"sbus",2,1,2
"sharp",2,1,2
"shit",2,1,2
"side",2,1,2
"since",2,1,2
"sneak",2,1,2
"special",2,1,2
"spectacular",2,1,2
"square",2,1,2
"steak",2,1,2
"stop",2,1,2
"streetbay",2,1,2
"stroll",2,1,2
"studios",2,1,2
"sugarhouse",2,1,2
"super",2,1,2
"take",2,1,2
"taking",2,1,2
"tap",2,1,2
"terminal",2,1,2
"terrance",2,1,2
"thats",2,1,2
"took",2,1,2
"traffic",2,1,2
"tree",2,1,2
"truck",2,1,2
"tunnelnd",2,1,2
"unique",2,1,2
"uniquelifechart",2,1,2
"volume",2,1,2
"washington…",2,1,2
"weekend",2,1,2
"weeks",2,1,2
"welcome",2,1,2
"westvillage",2,1,2
"whore",2,1,2
"win",2,1,2
"wool",2,1,2
"works",2,1,2
"yeah",2,1,2
"yorker",2,1,2
"youtubespacenyyoutube",2,1,2
"‘eat",1,1,2
"abernadette",1,1,2
"abm",1,1,2
"abriguense",1,1,2
"abused",1,1,2
"academic",1,1,2
"accounting",1,1,2
"accused",1,1,2
"achievement",1,1,2
"act",1,1,2
"actorslife",1,1,2
"addventuresmusiccheck…",1,1,2
"administrationnyu",1,1,2
"adoring",1,1,2
"advertising",1,1,2
"advice",1,1,2
"affairs",1,1,2
"afifth",1,1,2
"agencies",1,1,2
"agent",1,1,2
"agree",1,1,2
"aint",1,1,2
"airbnb",1,1,2
"aka",1,1,2
"akarock",1,1,2
"album",1,1,2
"allthe",1,1,2
"almostfriday",1,1,2
"along",1,1,2
"alternative",1,1,2
"ambien",1,1,2
"america",1,1,2
"amorada",1,1,2
"amp…",1,1,2
"ampdesk",1,1,2
"ampfor",1,1,2
"andblocks",1,1,2
"anderson",1,1,2
"andersons",1,1,2
"aneessamayfair",1,1,2
"angel",1,1,2
"anime",1,1,2
"annualmeeting",1,1,2
"another",1,1,2
"anti",1,1,2
